"ID","NAME","COUNTRY","TZONEID","REGION","TZONE","SR","OC","TP","SP"
"120000102600","Савино","RU","0000001201","12","N","N","","дер.",""
"590001205551","Савино","RU","0000005901","59","N","N","","дер.",""
"860600003499","Савкино","RU","0000008611","86","N","N","","пос.",""
"461600007700","Садовая Роща","RU","0000004601","46","N","N","","Хутор",""
"770000099999","Садовод (МСК)","RU","0000007710","77","Y","Y","","","1"
"660000102000","Садовый","RU","0000006600","66","N","N","","пос.",""
"860900001900","Сайгатина","RU","0000008610","86","N","N","","дер.",""
"912100000100","Саки","RU","0000009205","91","N","N","","гор.",""
"560500000100","Сакмара","RU","0000005601","56","N","N","","село",""
"020000500000","Салават","RU","0000000216","02","Y","N","","гор.","1"
"501400011300","Саларьево","RU","0000007700","50","N","N","","дер.",""
"501400011351","Саларьево","RU","0000007700","50","N","N","","дер.",""
"860500001200","Салым","RU","0000008612","86","N","N","","пос.",""
"520300008000","Сальниково","RU","0000005210","52","N","N","","дер.",""
"613500100000","Сальск","RU","0000006100","61","N","N","","гор.",""
"660000604201","Сама","RU","0000006615","66","N","N","","пос.",""
"630000100000","Самара","RU","0000006301","63","Y","Y","X","гор.","1"
"610200009400","Самарское","RU","0000006100","61","N","N","","село",""
"860600003500","Самотлорское месторождение нефти","RU","0000008611","86","N","N","","терр.",""
"660000402600","Санаторный","RU","0000006600","66","N","N","","пос.",""
"471200002100","Санино","RU","0000007800","47","N","N","","дер.",""
"780000000000","Санкт-Петербург","RU","0000007800","78","Y","Y","X","гор.","1"
"432900000100","Санчурск","RU","0000001201","43","N","N","","пос.",""
"621600000100","Сапожок","RU","0000006201","62","N","N","","пос.",""
"621700000100","Сараи","RU","0000006201","62","N","N","","пос.",""
"561400000100","Саракташ","RU","0000005601","56","N","N","","пос.",""
"130000100000","Саранск","RU","0000001301","13","Y","Y","X","гор.","1"
"090000000009","Сарань","KZ","000000KZ03","09","N","N","","гор.",""
"180000200000","Сарапул","RU","0000001810","18","Y","Y","","гор.","1"
"640000100000","Саратов","RU","0000006401","64","Y","Y","X","гор.","1"
"520000300000","Саров","RU","0000005210","52","N","N","","гор.",""
"130000000007","Сарыагаш","KZ","000000KZ22","13","N","N","","гор.",""
"620000200000","Сасово","RU","0000006201","62","N","N","","гор.",""
"522200003800","Сатис","RU","0000005210","52","N","N","","пос.",""
"523300004800","Сатис","RU","0000005210","52","N","N","","пос.",""
"741700200000","Сатка","RU","0000007412","74","N","N","","гор.",""
"090000000010","Сатпаев","KZ","000000KZ10","09","N","N","","гор.",""
"670800018400","Сафоново","RU","0000006701","67","N","N","","дер.",""
"671800100000","Сафоново","RU","0000006701","67","N","N","","гор.",""
"340000103800","Саши Чекалина","RU","0000003401","34","N","N","","пос.",""
"190000200000","Саяногорск","RU","0000001910","19","Y","N","","гор.","1"
"242300002100","Саянск","RU","0000003801","24","N","N","","село",""
"242300900000","Саянский","RU","0000002401","24","N","N","","Сельсо",""
"320100011700","Свень","RU","0000003201","32","N","N","","пос.",""
"504000008200","Свердловский","RU","0000007700","50","N","N","","пос.",""
"730500005100","Свет","RU","0000007301","73","N","N","","пос.",""
"070300001600","Светловодское","RU","0000002610","07","N","N","","село",""
"B30001900000","Светлогорск","BY","000000BY01","03","N","N","","гор.",""
"262100100000","Светлоград","RU","0000002600","26","N","N","","гор.",""
"631600006300","Светлое Поле","RU","0000006301","63","N","N","","пос.",""
"501300004100","Светлые Горы","RU","0000007700","50","N","N","","пос.",""
"860300001500","Светлый","RU","0000008622","86","N","N","","пос.",""
"591600006500","Светлый","RU","0000005901","59","N","N","","пос.",""
"744600001600","Светлый","RU","0000007413","74","N","N","","пос.",""
"662500003900","Светлый","RU","0000006600","66","N","N","","пос.",""
"230000301600","Светлый","RU","0000002315","23","N","N","","пос.",""
"560500002200","Светлый","RU","0000005610","56","N","N","","пос.",""
"342600000100","Светлый Яр","RU","0000003401","34","N","N","","пос.",""
"340200005200","Светлый Яр","RU","0000003401","34","N","N","","пос.",""
"470600500000","Светогорск","RU","0000007814","47","N","N","","гор.",""
"660000000200","Свободный","RU","0000006628","66","Y","N","","пос.","1"
"601100005100","Себеж","RU","0000006001","60","N","N","","дер.",""
"920000100000","Севастополь","RU","0000009201","92","Y","Y","","гор.","1"
"660000102200","Северка","RU","0000006600","66","N","N","","пос.",""
"230000601900","Северная Озереевка","RU","0000002325","23","N","N","","село",""
"564200004400","Северный","RU","0000000212","56","N","N","","пос.",""
"181900004000","Северный","RU","0000001810","18","N","N","","село",""
"312200007300","Северный","RU","0000003101","31","N","N","","пос.",""
"560500002300","Северный","RU","0000000212","56","N","N","","пос.",""
"243500000100","Северо-Енисейский","RU","0000002401","24","N","N","","пос.",""
"710000200100","Северо-Задонск","RU","0000007101","71","N","N","","мкр.",""
"510001100000","Североморск","RU","0000005101","51","N","N","","гор.",""
"660002100000","Североуральск","RU","0000006634","66","Y","N","","гор.","1"
"700000300000","Северск","RU","0000007001","70","N","N","","гор.",""
"232900000100","Северская","RU","0000002300","23","N","N","","стан.",""
"322200100000","Севск","RU","0000003201","32","N","N","","гор.",""
"101400100000","Сегежа","RU","0000001001","10","N","N","","гор.",""
"470600002200","Селезнево","RU","0000007814","47","N","N","","пос.",""
"320000200000","Сельцо","RU","0000003201","32","N","N","","гор.",""
"502000023700","Селятино","RU","0000007700","50","N","N","","пос.",""
"100000000000","Семей","KZ","000000KZ16","10","Y","N","","гор.","1"
"520000600000","Семенов","RU","0000005201","52","N","N","","гор.",""
"120000102800","Семеновка","RU","0000001201","12","N","N","","село",""
"120700011000","Семеновка","RU","0000001201","12","N","N","","дер.",""
"230000707100","Семеновка","RU","0000002323","23","N","N","","село",""
"761400018000","Семибратово","RU","0000007601","76","N","N","","пос.",""
"362900100000","Семилуки","RU","0000003601","36","N","N","","гор.",""
"660000102300","Семь Ключей","RU","0000006600","66","N","N","","пос.",""
"731500100000","Сенгилей","RU","0000007301","73","N","N","","гор.",""
"860500001300","Сентябрьский","RU","0000008612","86","N","N","","пос.",""
"120800010500","Сенькино","RU","0000001201","12","N","N","","дер.",""
"024400007100","Серафимовка","RU","0000000212","02","N","N","","село",""
"024400011300","Серафимовский","RU","0000000215","02","N","N","","село",""
"523800100000","Сергач","RU","0000005201","52","N","N","","гор.",""
"503700011400","Сергеево","RU","0000007700","50","N","N","","дер.",""
"503000500000","Сергиев Посад","RU","0000007700","50","N","N","","гор.",""
"860700001500","Сергино","RU","0000008614","86","N","N","","пос.",""
"582500100000","Сердобск","RU","0000005801","58","N","N","","гор.",""
"760600046200","Середа","RU","0000007601","76","N","N","","село",""
"400400006000","Серединское","RU","0000004001","40","N","N","","дер.",""
"602300017900","Середка","RU","0000006001","60","N","N","","дер.",""
"602500015100","Середка","RU","0000006001","60","N","N","","село",""
"504000008300","Серково","RU","0000007700","50","N","N","","дер.",""
"503100007000","Серково","RU","0000007700","50","N","N","","дер.",""
"660003400000","Серов","RU","0000006612","66","Y","Y","","гор.","1"
"500002800000","Серпухов","RU","0000007700","50","N","N","","гор.",""
"470500200000","Сертолово","RU","0000007800","47","N","N","","гор.",""
"780001000000","Сестрорецк","RU","0000007817","78","N","N","","гор.",""
"320500009600","Сеща","RU","0000003201","32","N","N","","пос.",""
"020000600000","Сибай","RU","0000000213","02","Y","Y","","гор.","1"
"470700020200","Сиверский","RU","0000007816","47","N","N","","пос.",""
"860500001400","Сивыс-Ях","RU","0000008612","86","N","N","","пос.",""
"120800018600","Силикатный","RU","0000001201","12","N","N","","пос.",""
"740200200000","Сим","RU","0000007423","74","N","N","","гор.",""
"470600013100","Симагино","RU","0000007800","47","N","N","","пос.",""
"912500002000","Симеиз","RU","0000009204","91","N","N","","пос.",""
"910000100000","Симферополь","RU","0000009202","91","Y","Y","","гор.","1"
"860500001500","Сингапай","RU","0000008612","86","N","N","","пос.",""
"110600005000","Синдор","RU","0000001110","11","N","N","","пос.",""
"500500037500","Синьково","RU","0000007700","50","N","N","","село",""
"450000103700","Сиреневый","RU","0000004501","45","N","N","","пос.",""
"910100006700","Скалистое","RU","0000009208","91","N","N","","",""
"592000023300","Скобелевка","RU","0000005901","59","N","N","","дер.",""
"620000300000","Скопин","RU","0000006201","62","N","N","","гор.",""
"503000022900","Скоропусковский","RU","0000007700","50","N","N","","пос.",""
"601800011400","Славковичи","RU","0000006001","60","N","N","","село",""
"391300100000","Славск","RU","0000003901","39","N","N","","гор.",""
"252100000100","Славянка","RU","0000002501","25","N","N","","пос.",""
"233000100000","Славянск-на-Кубани","RU","0000002326","23","Y","N","","гор.","1"
"471600100000","Сланцы","RU","0000007819","47","N","N","","гор.",""
"350200001000","Слобода","RU","0000007601","35","N","N","","дер.",""
"501400012000","Слобода","RU","0000007700","50","N","N","","дер.",""
"320600003400","Слободище","RU","0000003201","32","N","N","","село",""
"433100100000","Слободской","RU","0000004301","43","N","N","","гор.",""
"B40001500000","Слоним","BY","000000BY01","04","N","N","","гор.",""
"B50001800000","Слуцк","BY","000000BY01","05","N","N","","гор.",""
"381800100000","Слюдянка","RU","0000003801","38","N","N","","гор.",""
"742900003700","Смеловский","RU","0000007410","74","N","N","","пос.",""
"670100032500","Сметанино","RU","0000006701","67","N","N","","дер.",""
"670000300000","Смоленск","RU","0000006701","67","Y","Y","X","гор.","1"
"521600002200","Смолино","RU","0000005211","52","N","N","","пос.",""
"740000101751","Смолино","RU","0000007400","74","N","N","","пос.",""
"252500001400","Смоляниново","RU","0000002501","25","N","N","","пос.",""
"B40001600000","Сморгонь","BY","000000BY01","04","N","N","","гор.",""
"321300010800","Смотрова Буда","RU","0000003201","32","N","N","","село",""
"632800004400","Смышляевка","RU","0000006301","63","N","N","","пос.",""
"500901600000","Снегири","RU","0000007700","50","N","N","","пос.",""
"740001300000","Снежинск","RU","0000007421","74","Y","N","","гор.","1"
"860900004199","Снежный","RU","0000008610","86","N","N","","пос.",""
"331400100000","Собинка","RU","0000003301","33","N","N","","гор.",""
"712400200000","Советск","RU","0000007101","71","N","N","","гор.",""
"911300000100","Советский","RU","0000009206","91","N","N","","пос.",""
"860800100000","Советский","RU","0000008623","86","Y","Y","","гор.","1"
"121400000100","Советский","RU","0000001201","12","N","N","","пос.",""
"910300005200","Советское","RU","0000009206","91","N","N","","",""
"180900010500","Совхозный","RU","0000001800","18","N","N","","село",""
"660000102400","Совхозный","RU","0000006600","66","N","N","","пос.",""
"351700100000","Сокол","RU","0000007601","35","N","N","","гор.",""
"504000008500","Соколово","RU","0000007700","50","N","N","","дер.",""
"500300018500","Соколово","RU","0000007700","50","N","N","","дер.",""
"541900003200","Сокур","RU","0000005400","54","N","N","","село",""
"442000100000","Солигалич","RU","0000004401","44","N","N","","гор.",""
"B50002000000","Солигорск","BY","000000BY01","05","N","N","","гор.",""
"590001100000","Соликамск","RU","0000005911","59","Y","Y","","гор.","1"
"630000200900","Солнечная Поляна","RU","0000006310","63","N","N","","село",""
"503300100000","Солнечногорск","RU","0000007700","50","N","N","","гор.",""
"261000001600","Солнечнодольск","RU","0000002600","26","N","N","","пос.",""
"780000003200","Солнечное","RU","0000007800","78","N","N","","пос.",""
"860900002100","Солнечный","RU","0000008610","86","N","N","","пос.",""
"362600006200","Солнечный","RU","0000003601","36","N","N","","пос.",""
"462200000100","Солнцево","RU","0000004601","46","N","N","","пос.",""
"601400009599","Соловьи","RU","0000006001","60","N","N","","дер.",""
"561500100000","Соль-Илецк","RU","0000005601","56","N","N","","гор.",""
"721800002600","Солянка","RU","0000007210","72","N","N","","дер.",""
"340000101200","Соляной","RU","0000003401","34","N","N","","пос.",""
"910300005300","Солёное Озеро","RU","0000009206","91","N","N","","",""
"500000114800","Сонино","RU","0000007700","50","N","N","","дер.",""
"223400004700","Сорочий Лог","RU","0000002200","22","N","N","","село",""
"560000900000","Сорочинск","RU","0000005611","56","N","N","","гор.",""
"190000500000","Сорск","RU","0000002401","19","N","N","","гор.",""
"500002100999","Сосенки","RU","0000007700","50","N","N","","тов.",""
"572000000100","Сосково","RU","0000005701","57","N","N","","село",""
"420900010000","Сосновка","RU","0000004201","42","N","N","","село",""
"582600000100","Сосновоборск","RU","0000005801","58","N","N","","пос.",""
"240001000000","Сосновоборск","RU","0000002401","24","N","N","","гор.",""
"470000400000","Сосновый Бор","RU","0000007831","47","Y","N","","гор.","1"
"110000600000","Сосногорск","RU","0000001110","11","N","N","","гор.",""
"662200006500","Сосьва","RU","0000006612","66","N","N","","пос.",""
"502700007400","Софрино","RU","0000007700","50","N","N","","пос.",""
"230000700000","Сочи","RU","0000002323","23","Y","Y","","гор.","1"
"620600100000","Спас-Клепики","RU","0000006201","62","N","N","","гор.",""
"250001000000","Спасск-Дальний","RU","0000002510","25","N","N","","гор.",""
"622000100000","Спасск-Рязанский","RU","0000006201","62","N","N","","гор.",""
"660003800000","Среднеуральск","RU","0000006600","66","N","N","","гор.",""
"361500004600","Средний Икорец","RU","0000003601","36","N","N","","село",""
"342800000100","Средняя Ахтуба","RU","0000003401","34","N","N","","пос.",""
"670100033500","Стабна","RU","0000006701","67","N","N","","дер.",""
"331400300000","Ставрово","RU","0000003301","33","N","N","","пос.",""
"260000100000","Ставрополь","RU","0000002600","26","Y","Y","X","гор.","1"
"731100001900","Станция Якушка","RU","0000007301","73","N","N","","пос.",""
"022400006800","Старая Кудеевка","RU","0000000200","02","N","N","","дер.",""
"731600000100","Старая Кулатка","RU","0000007301","73","N","N","","пос.",""
"502100008951","Старая Купавна","RU","0000007700","50","N","N","","гор.",""
"470400023200","Старая Ладога","RU","0000007813","47","N","N","","село",""
"740000900600","Старая Магнитка","RU","0000007410","74","N","N","","пос.",""
"731700000100","Старая Майна","RU","0000007301","73","N","N","","пос.",""
"671200015100","Старинки","RU","0000006701","67","N","N","","дер.",""
"693200100000","Старица","RU","0000006901","69","N","N","","гор.",""
"780000003351","Старо-Паново","RU","0000007800","78","N","N","","дер.",""
"322300100000","Стародуб","RU","0000003201","32","N","N","","гор.",""
"164000002000","Старое Абдулово","RU","0000001610","16","N","N","","село",""
"691500015700","Старое Мелково","RU","0000006901","69","N","N","","дер.",""
"024400004700","Старое Субханкулово","RU","0000000215","02","N","N","","село",""
"131900000100","Старое Шайгово","RU","0000001301","13","N","N","","село",""
"362600006500","Староживотинное","RU","0000003601","36","N","N","","село",""
"622100000100","Старожилово","RU","0000006201","62","N","N","","пос.",""
"260900001100","Старомарьевка","RU","0000002600","26","N","N","","село",""
"660000301900","Старопышминск","RU","0000006600","66","N","N","","пос.",""
"631600007200","Старосемейкино","RU","0000006301","63","N","N","","село",""
"233300003400","Старотитаровская","RU","0000002311","23","N","N","","стан.",""
"663100003600","Староуткинск","RU","0000006613","66","N","N","","пос.",""
"670100034100","Старые Батеки","RU","0000006701","67","N","N","","дер.",""
"331200014300","Старые Петушки","RU","0000003301","33","N","N","","дер.",""
"024400010400","Старые Туймазы","RU","0000000215","02","N","N","","село",""
"910400003300","Старый Крым","RU","0000009203","91","N","N","","гор.",""
"890800000151","Старый Надым","RU","0000008912","89","N","N","","пос.",""
"310000200000","Старый Оскол","RU","0000003110","31","Y","N","","гор.","1"
"632700004300","Старый Тукшум","RU","0000007301","63","N","N","","село",""
"070700001600","Старый Черек","RU","0000000701","07","N","N","","село",""
"320600003700","Старь","RU","0000003201","32","N","N","","пос.",""
"590001201100","Степаново","RU","0000005914","59","N","N","","село",""
"040000000005","Степногорск","KZ","000000KZ01","04","N","N","","гор.",""
"640700005400","Степное","RU","0000006401","64","N","N","","пос.",""
"643400000100","Степное","RU","0000006401","64","N","N","","пос.",""
"050000102300","Степной","RU","0000000501","05","N","N","","пос.",""
"024100000100","Стерлибашево","RU","0000000210","02","N","N","","село",""
"020001400000","Стерлитамак","RU","0000000210","02","Y","Y","","гор.","1"
"671500019600","Стодолище","RU","0000006701","67","N","N","","пос.",""
"162500005100","Столбище","RU","0000001601","16","N","N","","село",""
"320200006300","Столбово","RU","0000003201","32","N","N","","село",""
"B10001600000","Столин","BY","000000BY10","01","N","N","","гор.",""
"700000400000","Стрежевой","RU","0000007011","70","Y","N","","гор.","1"
"312200008000","Стрелецкое","RU","0000003101","31","N","N","","село",""
"311200007700","Стрелецкое","RU","0000003101","31","N","N","","село",""
"233300003500","Стрелка","RU","0000002311","23","N","N","","пос.",""
"240000800200","Стрелка","RU","0000002401","24","N","N","","пос.",""
"780000004000","Стрельна","RU","0000007824","78","N","N","","пос.",""
"721100003300","Стрехнино","RU","0000007211","72","N","N","","село",""
"432500018600","Стрижи","RU","0000004301","43","N","N","","пос.",""
"160000108899","Строителей","RU","0000001611","16","N","N","","пос.",""
"163100100200","Строителей","RU","0000001611","16","N","N","","пос.",""
"312100100000","Строитель","RU","0000003101","31","N","N","","гор.",""
"632800004800","Стройкерамика","RU","0000006301","63","N","N","","пос.",""
"632800007004","Стромилово","RU","0000006301","63","N","N","","пос.",""
"602300000100","Струги Красные","RU","0000006001","60","N","N","","пос.",""
"330200300000","Струнино","RU","0000003301","33","N","N","","гор.",""
"500800011800","Струпна","RU","0000006201","50","N","N","","дер.",""
"522200003600","Стуклово","RU","0000005210","52","N","N","","село",""
"362600006600","Ступино","RU","0000003601","36","N","N","","село",""
"503400100000","Ступино","RU","0000007700","50","N","N","","гор.",""
"020500006300","Субхангулово","RU","0000000200","02","N","N","","дер.",""
"024400011100","Субханкулово","RU","0000000215","02","N","N","","село",""
"712000100000","Суворов","RU","0000007101","71","N","N","","гор.",""
"230300003700","Суворов-Черкесский","RU","0000002311","23","N","N","","пос.",""
"911600000200","Суворово","RU","0000009214","91","N","N","","село",""
"262200001200","Суворовская","RU","0000002610","26","N","N","","стан.",""
"911100006600","Суворовское","RU","0000009205","91","N","N","","",""
"352500001900","Суда","RU","0000003510","35","N","N","","пос.",""
"910000800000","Судак","RU","0000009203","91","N","N","","",""
"462300100000","Суджа","RU","0000004601","46","N","N","","гор.",""
"442100000100","Судиславль","RU","0000004401","44","N","N","","пос.",""
"331500100000","Судогда","RU","0000003301","33","N","N","","гор.",""
"331600100000","Суздаль","RU","0000003301","33","N","N","","гор.",""
"322400000100","Суземка","RU","0000003201","32","N","N","","пос.",""
"230300003800","Сукко","RU","0000002311","23","N","N","","село",""
"592300000100","Суксун","RU","0000005913","59","N","N","","пос.",""
"720000200301","Сумкино","RU","0000007210","72","N","N","","пос.",""
"320100007900","Супонево","RU","0000003201","32","N","N","","село",""
"230300003900","Супсех","RU","0000002311","23","N","N","","село",""
"322500100000","Сураж","RU","0000003201","32","N","N","","гор.",""
"860001000000","Сургут","RU","0000008610","86","Y","Y","","гор.","1"
"343000100000","Суровикино","RU","0000003401","34","N","N","","гор.",""
"164000007800","Суровка","RU","0000001610","16","N","N","","дер.",""
"120800018900","Сурок","RU","0000001201","12","N","N","","пос.",""
"580800200000","Сурск","RU","0000005801","58","N","N","","гор.",""
"731800000100","Сурское","RU","0000007301","73","N","N","","пос.",""
"442200000100","Сусанино","RU","0000004401","44","N","N","","пос.",""
"120400006600","Суслонгер","RU","0000001201","12","N","N","","пос.",""
"592600001400","Суханово","RU","0000005901","59","N","N","","дер.",""
"241200005900","Сухая Балка","RU","0000002401","24","N","N","","пос.",""
"243600000100","Сухобузимское","RU","0000002401","24","N","N","","село",""
"662400100000","Сухой Лог","RU","0000006616","66","Y","N","","гор.","1"
"310900004100","Сухосолотино","RU","0000003101","31","N","N","","село",""
"503600251000","Сходня","RU","0000007700","50","N","N","","гор.",""
"890400000700","Сывдарма","RU","0000008925","89","N","N","","пос.",""
"630000800000","Сызрань","RU","0000006310","63","N","N","","гор.",""
"110000100000","Сыктывкар","RU","0000001101","11","Y","Y","X","гор.","1"
"592000002000","Сылва","RU","0000005901","59","N","N","","пос.",""
"502600019000","Сынково","RU","0000007700","50","N","N","","село",""
"620500018700","Сынтул","RU","0000006201","62","N","N","","пос.",""
"631200004400","Сырейка","RU","0000006301","63","N","N","","село",""
"660000102500","Сысерть","RU","0000006600","66","N","N","","пос.",""
"662500100000","Сысерть","RU","0000006600","66","N","N","","гор.",""
"860900002200","Сытомино","RU","0000008610","86","N","N","","село",""
"671300019100","Сычевка","RU","0000006701","67","N","N","","дер.",""
"182100000100","Сюмси","RU","0000001800","18","N","N","","село",""
"470400300000","Сясьстрой","RU","0000007813","47","N","N","","гор.",""
"121100008100","Табашино","RU","0000001201","12","N","N","","стан.",""
"662700100000","Тавда","RU","0000007201","66","N","N","","гор.",""
"251100002700","Тавричанка","RU","0000002501","25","N","N","","пос.",""
"312200008200","Таврово","RU","0000003101","31","N","N","","село",""
"610001100000","Таганрог","RU","0000006110","61","Y","Y","","гор.","1"
"240800002400","Таежный","RU","0000002401","24","N","N","","пос.",""
"860001001800","Таежный","RU","0000008610","86","N","N","","пос.",""
"890500000100","Тазовский","RU","0000008924","89","Y","N","","пос.","1"
"510300003800","Тайбола","RU","0000005101","51","N","N","","Железн",""
"740000801600","Тайгинка","RU","0000007418","74","N","N","","пос.",""
"470700022000","Тайцы","RU","0000007816","47","N","N","","пос.",""
"380000900000","Тайшет","RU","0000003801","38","N","N","","гор.",""
"06000010000K","Талас","KG","000000KG12","06","Y","N","","гор.","1"
"670100035100","Талашкино","RU","0000006701","67","N","N","","село",""
"503500100000","Талдом","RU","0000007700","50","N","N","","гор.",""
"000000000002","Талдыкорган","KZ","000000KZ17","00","Y","N","X","гор.","1"
"860000500251","Талинка","RU","0000008614","86","N","N","","пос.",""
"860700003300","Талинка","RU","0000008614","86","N","N","","пос.",""
"502700007800","Талицы","RU","0000007700","50","N","N","","село",""
"363000000100","Таловая","RU","0000003601","36","N","N","","пос.",""
"743800006900","Таловка","RU","0000007400","74","N","N","","дер.",""
"420900010500","Тальжино","RU","0000004210","42","N","N","","пос.",""
"582700000100","Тамала","RU","0000005801","58","N","N","","пос.",""
"680000400000","Тамбов","RU","0000006801","68","Y","N","X","гор.","1"
"910100007400","Танковое","RU","0000009208","91","N","N","","",""
"552800100000","Тара","RU","0000005501","55","N","N","","гор.",""
"110000000000","Тараз","KZ","000000KZ18","11","Y","N","X","гор.","1"
"660001500600","Тарасково","RU","0000006613","66","N","N","","село",""
"502700007900","Тарасовка","RU","0000007700","50","N","N","","село",""
"031900000100","Тарбагатай","RU","0000000301","03","N","N","","село",""
"890400100000","Тарко-Сале","RU","0000008925","89","Y","Y","","гор.","1"
"230300004000","Тарусин","RU","0000002311","23","N","N","","Хутор",""
"243700000100","Тасеево","RU","0000002401","24","N","N","","село",""
"262700001000","Татарка","RU","0000002600","26","N","N","","село",""
"540000700000","Татарск","RU","0000005501","54","N","N","","гор.",""
"643500000100","Татищево","RU","0000006401","64","N","N","","пос.",""
"632200004700","Ташелка","RU","0000006310","63","N","N","","село",""
"560700003700","Ташла","RU","0000005601","56","N","N","","село",""
"565400000100","Ташла","RU","0000005601","56","N","N","","село",""
"233200000100","Тбилисская","RU","0000002300","23","N","N","","стан.",""
"690000100000","Тверь","RU","0000006901","69","Y","Y","X","гор.","1"
"371700100000","Тейково","RU","0000003701","37","N","N","","гор.",""
"230000301700","Текос","RU","0000002315","23","N","N","","село",""
"620500018900","Телебукино","RU","0000006201","62","N","N","","дер.",""
"471800001000","Тельмана","RU","0000007800","47","N","N","","пос.",""
"090000000005","Темиртау","KZ","000000KZ25","09","Y","N","","гор.","1"
"672000000100","Темкино","RU","0000006701","67","N","N","","село",""
"132000100000","Темников","RU","0000001301","13","N","N","","гор.",""
"233300100000","Темрюк","RU","0000002327","23","Y","N","","гор.","1"
"132100000100","Теньгушево","RU","0000001301","13","N","N","","село",""
"712100000100","Теплое","RU","0000007101","71","N","N","","пос.",""
"070600100000","Терек","RU","0000000701","07","N","N","","гор.",""
"731900000100","Тереньга","RU","0000007301","73","N","N","","пос.",""
"510000000251","Териберка","RU","0000005101","51","N","N","","село",""
"312100008000","Терновка","RU","0000003101","31","N","N","","село",""
"501900007800","Терпигорьево","RU","0000007700","50","N","N","","дер.",""
"460400004900","Теткино","RU","0000004601","46","N","N","","пос.",""
"230000301800","Тешебс","RU","0000002315","23","N","N","","село",""
"462400000100","Тим","RU","0000004601","46","N","N","","пос.",""
"022600007200","Тимашевка","RU","0000000200","02","N","N","","дер.",""
"233400100000","Тимашевск","RU","0000002328","23","Y","N","","гор.","1"
"701700013951","Тимирязево","RU","0000007001","70","N","N","","село",""
"250001101000","Тимирязевский","RU","0000002510","25","N","N","","пос.",""
"632200004900","Тимофеевка","RU","0000006310","63","N","N","","пос.",""
"510000500400","Титан","RU","0000005101","51","N","N","","Населе",""
"471700100000","Тихвин","RU","0000007833","47","Y","N","","гор.","1"
"233500100000","Тихорецк","RU","0000002329","23","Y","N","","гор.","1"
"010600002500","Тлюстенхабль","RU","0000002300","01","N","N","","пос.",""
"721100003400","Тоболово","RU","0000007211","72","N","N","","село",""
"720000200000","Тобольск","RU","0000007210","72","Y","Y","","гор.","1"
"710500101100","Товарковский","RU","0000007101","71","N","N","","пос.",""
"020500000100","Толбазы","RU","0000000210","02","N","N","","село",""
"540100007800","Толмачево","RU","0000005400","54","N","N","","село",""
"471300004300","Толмачево","RU","0000007825","47","N","N","","пос.",""
"770000003300","Толстопальцево","RU","0000007700","77","N","N","","пос.",""
"502000026600","Толстопальцево ОПХ","RU","0000007700","50","N","N","","пос.",""
"630000700000","Тольятти","RU","0000006310","63","Y","Y","","гор.","1"
"312100008100","Томаровка","RU","0000003101","31","N","N","","пос.",""
"501700600000","Томилино","RU","0000007700","50","N","N","","пос.",""
"743800007300","Томино","RU","0000007400","74","N","N","","дер.",""
"743800007400","Томинский","RU","0000007400","74","N","N","","пос.",""
"700000100000","Томск","RU","0000007001","70","Y","Y","X","гор.","1"
"132200000100","Торбеево","RU","0000001301","13","N","N","","пос.",""
"690000200000","Торжок","RU","0000006901","69","N","N","","гор.",""
"693400100000","Торопец","RU","0000006901","69","N","N","","гор.",""
"602500015900","Торошино","RU","0000006001","60","N","N","","дер.",""
"471800100000","Тосно","RU","0000007834","47","Y","N","","гор.","1"
"561700002600","Тоцкое","RU","0000005611","56","N","N","","село",""
"580800006200","Трескино","RU","0000005801","58","N","N","","село",""
"502200020400","Трехгорка","RU","0000007700","50","N","N","","пос.",""
"740001400000","Трехгорный","RU","0000007423","74","N","N","","гор.",""
"301000004300","Три Протока","RU","0000003001","30","N","N","","село",""
"592000002100","Троица","RU","0000005901","59","N","N","","село",""
"770000500000","Троицк","RU","0000007700","77","N","N","","гор.",""
"740003600000","Троицк","RU","0000007413","74","N","N","","гор.",""
"500001800000","Троицк","RU","0000007700","50","N","N","","гор.",""
"662800009900","Троицкий","RU","0000007201","66","N","N","","пос.",""
"111400000100","Троицко-Печорск","RU","0000001101","11","N","N","","пос.",""
"660800004400","Троицкое","RU","0000006600","66","N","N","","село",""
"225200000100","Троицкое","RU","0000002200","22","N","N","","село",""
"630300005100","Троицкое","RU","0000006301","63","N","N","","село",""
"570200025300","Тросна","RU","0000005701","57","N","N","","дер.",""
"524600019800","Трофаново","RU","0000005201","52","N","N","","дер.",""
"322600100000","Трубчевск","RU","0000003201","32","N","N","","гор.",""
"250000100400","Трудовое","RU","0000002501","25","N","N","","пос.",""
"233600100000","Туапсе","RU","0000002331","23","Y","Y","","гор.","1"
"662900000100","Тугулым","RU","0000007201","66","N","N","","пос.",""
"024400100000","Туймазы","RU","0000000215","02","Y","N","","гор.","1"
"564200002400","Тукай","RU","0000005601","56","N","N","","село",""
"710000100000","Тула","RU","0000007101","71","Y","Y","X","гор.","1"
"540100007900","Тулинский","RU","0000005400","54","N","N","","пос.",""
"510300003900","Тулома","RU","0000005101","51","N","N","","село",""
"380001000000","Тулун","RU","0000003801","38","N","N","","гор.",""
"620600024000","Тума","RU","0000006201","62","N","N","","пос.",""
"510300004000","Туманный","RU","0000005101","51","N","N","","пос.",""
